DATE,Année,Jour de la semaine,Code du jour,MAX_TEMPERATURE_C,MIN_TEMPERATURE_C,WINDSPEED_MAX_KMH,TEMPERATURE_MORNING_C,TEMPERATURE_NOON_C,TEMPERATURE_EVENING_C,PRECIP_TOTAL_DAY_MM,HUMIDITY_MAX_PERCENT,VISIBILITY_AVG_KM,PRESSURE_MAX_MB,CLOUDCOVER_AVG_PERCENT,HEATINDEX_MAX_C,DEWPOINT_MAX_C,WINDTEMP_MAX_C,UV_INDEX,SUNHOUR,TEMPERATURE_NIGHT_C,Moyenne_temperature,Nb points soutirage,Total énergie soutirée (Wh),Consommation_moyenne,Statut_férié,Statut_ouvré,Statut_week-end,Description_y_Confinement,Description_y_Pont de l'Ascension,Description_y_Vacances,Région_Centre-Val de Loire,Région_Hauts-de-France,Profil_consommateur_Professionnel,Profil_consommateur_Résident,Mois
2020-07-11,2020,samedi,6,20.0,10.6,18.2,12.2,19.4,18.4,0.4599999999999999,86.2,9.925,1026.6,37.175,20.0,10.8,11.2,4.6,12.52,10.6,15.15,2614323.895833333,21807032758.0,8341.366114870347,0,0,1,0,0,1,0,1,0,1,7
2020-07-12,2020,dimanche,7,22.83333333333333,11.166666666666666,19.666666666666668,12.0,20.666666666666668,21.83333333333333,0.0,79.66666666666667,10.0,1025.6666666666667,12.645833333333334,24.666666666666668,11.833333333333334,10.333333333333334,5.0,14.5,11.166666666666666,16.416666666666668,1241433.875,11280600258.0,9086.750800963926,0,0,1,0,0,1,1,0,0,1,7
2020-07-12,2020,dimanche,7,21.2,10.8,14.8,12.2,19.6,20.0,0.0,85.0,9.8,1027.6,5.45,23.2,11.0,11.4,5.0,14.5,10.8,15.65,2614196.9166666665,21788450810.0,8334.663188946843,0,0,1,0,0,1,0,1,0,1,7
2020-07-13,2020,lundi,1,25.0,12.666666666666666,15.5,13.666666666666666,23.166666666666668,23.5,0.0,80.33333333333333,10.0,1023.5,12.25,25.166666666666668,12.0,12.666666666666666,5.833333333333333,14.5,12.666666666666666,18.25,1241681.6041666667,11064794257.0,8911.136494146538,0,1,0,0,0,1,1,0,0,1,7
2020-07-13,2020,lundi,1,22.6,11.4,12.2,12.8,21.2,20.8,0.0,81.0,10.0,1026.4,15.575,24.0,11.2,12.0,4.8,14.5,11.4,16.55,2614636.583333333,21365667419.0,8171.562944996914,0,1,0,0,0,1,0,1,0,1,7
2020-07-14,2020,mardi,2,22.33333333333333,12.833333333333334,13.5,13.666666666666666,21.166666666666668,20.83333333333333,1.1,76.5,9.854166666666666,1021.1666666666666,45.4375,23.666666666666668,14.166666666666666,13.666666666666666,5.333333333333333,13.033333333333331,12.833333333333334,17.125,1241564.9166666667,11326186054.0,9122.508136270764,1,0,0,0,0,1,1,0,0,1,7
2020-07-14,2020,mardi,2,18.6,13.0,15.6,13.8,16.0,18.2,5.94,85.8,8.325,1020.8,76.45,18.6,15.4,13.0,5.0,9.94,13.0,15.25,2614379.958333333,21900982141.0,8377.122870449892,1,0,0,0,0,1,0,1,0,1,7
2020-07-15,2020,mercredi,3,19.166666666666668,13.833333333333334,16.166666666666668,14.166666666666666,18.0,18.5,1.1666666666666667,89.66666666666667,9.645833333333334,1020.0,73.60416666666667,19.166666666666668,13.0,13.333333333333334,4.333333333333333,10.1,13.833333333333334,16.125,1241837.9791666665,10995005320.0,8853.81628236091,0,1,0,0,0,1,1,0,0,1,7
2020-07-15,2020,mercredi,3,19.4,13.4,14.0,13.6,17.8,18.2,1.22,90.6,8.2,1018.6,69.05,19.4,12.4,13.4,4.2,10.86,13.8,15.85,2614870.583333333,21201864835.0,8108.1889750630435,0,1,0,0,0,1,0,1,0,1,7
2020-07-16,2020,jeudi,4,20.666666666666668,12.833333333333334,12.666666666666666,13.666666666666666,19.83333333333333,19.666666666666668,0.3666666666666667,90.5,9.333333333333334,1021.3333333333334,79.29166666666667,21.666666666666668,14.333333333333334,13.5,4.5,9.916666666666666,12.833333333333334,16.5,1241845.9375,10980176778.0,8841.818816997982,0,1,0,0,0,1,1,0,0,1,7
2020-07-16,2020,jeudi,4,20.0,13.4,15.6,14.8,18.6,19.4,0.78,91.4,8.975,1020.2,82.275,20.4,14.6,14.4,4.0,10.24,13.4,16.55,2614770.0,21151777181.0,8089.345212389618,0,1,0,0,0,1,0,1,0,1,7
2020-07-17,2020,vendredi,5,22.33333333333333,13.833333333333334,11.166666666666666,14.5,21.0,21.666666666666668,0.45,89.33333333333333,9.479166666666666,1021.0,66.52083333333333,25.0,14.166666666666666,14.0,4.0,10.516666666666667,14.166666666666666,17.833333333333332,1241884.7916666665,10973334253.0,8836.032397395962,0,1,0,0,0,1,1,0,0,1,7
2020-07-17,2020,vendredi,5,21.8,14.2,9.6,15.8,20.8,21.2,0.82,87.0,9.95,1021.0,79.8,24.4,15.8,15.8,4.2,9.86,14.6,18.1,2614859.625,21141424448.0,8085.108755312247,0,1,0,0,0,1,0,1,0,1,7
2020-07-18,2020,samedi,6,26.33333333333333,14.5,9.833333333333334,15.5,24.166666666666668,25.5,0.0166666666666666,88.83333333333333,9.833333333333334,1021.3333333333334,11.25,26.33333333333333,15.0,15.333333333333334,6.0,14.5,14.5,19.916666666666668,1241757.9583333333,11217983056.0,9033.953018554912,0,0,1,0,0,1,1,0,0,1,7
2020-07-18,2020,samedi,6,23.8,14.0,13.2,14.2,22.8,22.0,0.02,91.4,8.675,1020.8,19.625,25.0,15.0,14.2,5.2,14.3,14.0,18.25,2614569.979166667,21632097368.0,8273.673124210936,0,0,1,0,0,1,0,1,0,1,7
2020-07-19,2020,dimanche,7,27.83333333333333,16.0,6.5,17.333333333333332,26.33333333333333,26.666666666666668,0.0,79.66666666666667,10.0,1018.1666666666666,10.645833333333334,27.83333333333333,14.666666666666666,17.333333333333332,6.0,14.5,16.0,21.58333333333333,1241690.9375,11412390408.0,9191.007249338163,0,0,1,0,0,1,1,0,0,1,7
2020-07-19,2020,dimanche,7,24.0,12.2,13.6,13.8,22.6,21.4,0.02,83.4,10.0,1018.8,18.625,25.2,14.0,13.8,5.4,14.12,12.2,17.5,2614380.9375,22032941083.0,8427.593992507069,0,0,1,0,0,1,0,1,0,1,7
2020-07-20,2020,lundi,1,25.666666666666668,15.333333333333334,15.0,16.0,24.0,24.0,0.0666666666666666,80.83333333333333,10.0,1020.1666666666666,25.125,26.33333333333333,14.166666666666666,15.5,5.833333333333333,13.683333333333332,15.333333333333334,19.83333333333333,1241956.9583333335,11190901667.0,9010.700082567944,0,1,0,0,0,1,1,0,0,1,7
2020-07-20,2020,lundi,1,20.8,13.8,20.6,14.4,19.8,18.8,1.28,88.4,8.1,1023.0,44.45,20.8,13.0,12.8,4.6,13.14,13.8,16.7,2614945.9375,21594696920.0,8258.181024057978,0,1,0,0,0,1,0,1,0,1,7
2020-07-21,2020,mardi,2,25.166666666666668,14.666666666666666,19.0,14.666666666666666,23.33333333333333,23.83333333333333,0.0,76.66666666666667,10.0,1022.1666666666666,13.958333333333334,25.666666666666668,12.333333333333334,14.0,5.833333333333333,14.5,15.0,19.20833333333333,1241880.9166666665,11079267871.0,8921.360914972323,0,1,0,0,0,1,1,0,0,1,7
2020-07-21,2020,mardi,2,21.0,10.2,15.8,11.6,20.2,19.6,0.0,78.2,10.0,1025.0,4.45,22.4,10.0,10.4,5.0,14.5,10.2,15.4,2614773.958333333,21377806007.0,8175.775936144895,0,1,0,0,0,1,0,1,0,1,7
2020-07-22,2020,mercredi,3,25.5,14.166666666666666,17.166666666666668,14.333333333333334,23.5,24.0,0.0,70.5,10.0,1022.1666666666666,10.416666666666666,25.666666666666668,10.666666666666666,13.333333333333334,5.833333333333333,14.5,14.833333333333334,19.166666666666668,1241852.9791666665,11092891255.0,8932.531822280427,0,1,0,0,0,1,1,0,0,1,7
2020-07-22,2020,mercredi,3,21.6,10.2,14.2,11.4,19.6,20.2,0.0,76.8,10.0,1025.6,9.7,23.0,9.8,10.2,5.0,14.3,10.2,15.35,2614778.958333333,21406918222.0,8186.894021682363,0,1,0,0,0,1,0,1,0,1,7
2020-07-23,2020,jeudi,4,25.166666666666668,13.333333333333334,12.5,14.0,23.166666666666668,23.83333333333333,0.0,70.83333333333333,10.0,1019.8333333333334,15.6875,25.33333333333333,11.5,13.5,5.833333333333333,14.333333333333334,13.333333333333334,18.58333333333333,1241872.9583333333,11073122432.0,8916.469561315502,0,1,0,0,0,1,1,0,0,1,7
2020-07-23,2020,jeudi,4,21.8,11.8,12.8,13.4,21.2,20.0,0.0,67.2,10.0,1021.2,41.275,23.8,11.0,13.6,5.0,14.1,11.8,16.6,2614903.0,21332904463.0,8158.201073997773,0,1,0,0,0,1,0,1,0,1,7
2020-07-24,2020,vendredi,5,25.666666666666668,14.0,15.0,15.0,24.0,24.0,0.2833333333333333,73.66666666666667,10.0,1017.0,32.666666666666664,25.83333333333333,13.833333333333334,14.833333333333334,5.833333333333333,14.0,14.0,19.25,1241928.8125,11091239167.0,8930.656133722641,0,1,0,0,0,1,1,0,0,1,7
2020-07-24,2020,vendredi,5,21.8,13.8,18.6,14.4,20.2,20.8,3.5200000000000005,86.0,9.775,1015.4,76.6,24.0,15.0,13.6,4.4,9.8,13.8,17.3,2615045.0,21365106423.0,8170.072187285496,0,1,0,0,0,1,0,1,0,1,7
2020-07-25,2020,samedi,6,24.5,15.166666666666666,17.5,15.333333333333334,23.5,23.83333333333333,0.0833333333333333,89.5,9.458333333333334,1015.6666666666666,48.97916666666666,25.5,14.666666666666666,15.166666666666666,5.666666666666667,12.333333333333334,15.166666666666666,19.45833333333333,1241786.8958333335,11278896483.0,9082.79554313625,0,0,1,0,0,1,1,0,0,1,7
2020-07-25,2020,samedi,6,23.0,14.4,19.0,15.6,21.0,21.4,6.24,88.0,9.4,1014.0,65.45,24.4,16.6,15.6,5.4,10.76,14.4,18.1,2614636.0,21724762590.0,8308.905174563495,0,0,1,0,0,1,0,1,0,1,7
2020-07-26,2020,dimanche,7,24.166666666666668,16.5,18.666666666666668,16.833333333333332,22.5,23.33333333333333,1.4833333333333334,90.83333333333331,9.875,1016.3333333333334,51.16666666666666,25.166666666666668,16.0,16.833333333333332,5.166666666666667,12.316666666666668,16.5,19.791666666666668,1241673.9375,11446642659.0,9218.71862918118,0,0,1,0,0,1,1,0,0,1,7
2020-07-26,2020,dimanche,7,21.8,14.4,24.2,15.0,20.8,20.0,2.44,91.2,9.625,1015.8,57.575,23.4,14.4,14.0,4.0,11.7,14.4,17.55,2614430.958333333,22056855161.0,8436.579704159014,0,0,1,0,0,1,0,1,0,1,7
2020-07-27,2020,lundi,1,29.666666666666668,14.5,20.33333333333333,15.333333333333334,26.83333333333333,28.5,0.0,76.33333333333333,10.0,1017.0,4.770833333333333,29.166666666666668,14.666666666666666,15.333333333333334,6.333333333333333,14.5,14.5,21.291666666666668,1241908.4583333335,11344220040.0,9134.505819554668,0,1,0,0,0,1,1,0,0,1,7
2020-07-27,2020,lundi,1,26.8,13.2,23.2,14.4,24.0,25.4,0.0,80.2,10.0,1016.6,29.5,26.2,12.6,14.2,6.0,14.1,13.2,19.25,2614916.0,21841132904.0,8352.51797916262,0,1,0,0,0,1,0,1,0,1,7
2020-07-28,2020,mardi,2,24.0,16.333333333333332,15.0,16.666666666666668,21.33333333333333,23.33333333333333,0.2833333333333333,91.5,8.520833333333334,1018.1666666666666,42.8125,25.0,16.166666666666668,16.666666666666668,6.0,12.133333333333333,16.666666666666668,19.5,1241590.875,11088682406.0,8931.027626954814,0,1,0,0,0,1,1,0,0,1,7
2020-07-28,2020,mardi,2,20.6,14.6,22.2,14.8,19.4,18.8,0.26,85.6,10.0,1017.4,55.975,21.4,15.4,13.6,4.0,11.5,15.0,17.0,2614060.833333333,21318480225.0,8155.311442318513,0,1,0,0,0,1,0,1,0,1,7
2020-07-29,2020,mercredi,3,25.666666666666668,11.666666666666666,8.0,12.833333333333334,23.33333333333333,24.83333333333333,0.0,84.0,10.0,1021.6666666666666,3.6041666666666665,25.5,10.5,12.0,5.833333333333333,14.5,11.666666666666666,18.166666666666668,1241611.9583333335,11202195256.0,9022.299745757253,0,1,0,0,0,1,1,0,0,1,7
2020-07-29,2020,mercredi,3,22.4,11.2,11.4,12.6,20.2,20.6,0.02,82.6,9.6,1021.8,12.225,23.6,10.6,11.6,4.8,14.5,11.2,16.15,2614041.0,21515332821.0,8230.679174886698,0,1,0,0,0,1,0,1,0,1,7
2020-07-30,2020,jeudi,4,30.166666666666668,14.5,17.666666666666668,15.0,27.166666666666668,29.166666666666668,0.0,67.16666666666667,10.0,1020.0,3.020833333333333,29.33333333333333,12.0,14.833333333333334,6.333333333333333,14.5,14.5,21.45833333333333,1241672.9375,11412035054.0,9190.85429773249,0,1,0,0,0,1,1,0,0,1,7
2020-07-30,2020,jeudi,4,26.0,12.4,10.2,13.8,23.4,25.2,0.0,80.6,10.0,1022.0,9.15,26.0,12.2,13.8,6.0,14.5,12.4,18.7,2614203.979166667,21943367527.0,8393.90028546851,0,1,0,0,0,1,0,1,0,1,7
2020-07-31,2020,vendredi,5,35.5,21.0,17.166666666666668,22.166666666666668,33.333333333333336,33.833333333333336,1.1666666666666667,71.66666666666667,9.875,1014.0,27.08333333333333,36.16666666666666,17.333333333333332,22.166666666666668,7.666666666666667,13.65,21.0,27.58333333333333,1241807.9791666667,11762985023.0,9472.466935583489,0,1,0,0,0,1,1,0,0,1,7
2020-07-31,2020,vendredi,5,33.4,17.4,18.4,18.2,29.8,32.4,0.06,68.2,9.95,1017.0,8.75,35.8,19.6,18.2,7.0,14.5,17.4,24.45,2614483.0,22644007509.0,8660.988619547345,0,1,0,0,0,1,0,1,0,1,7
2020-08-01,2020,samedi,6,28.0,18.666666666666668,15.833333333333334,18.666666666666668,27.0,25.83333333333333,3.216666666666667,86.0,9.729166666666666,1017.0,42.520833333333336,28.5,17.666666666666668,18.666666666666668,5.5,12.8,19.0,22.625,1241500.5,11718985836.0,9439.372626913964,0,0,1,0,0,1,1,0,0,1,8
2020-08-01,2020,samedi,6,24.0,17.2,17.6,17.8,23.8,22.2,8.98,91.4,9.25,1016.4,58.1,25.6,17.4,17.8,5.2,11.86,17.4,20.3,2613871.0,22571798309.0,8635.39107668282,0,0,1,0,0,1,0,1,0,1,8
2020-08-02,2020,dimanche,7,24.0,15.333333333333334,14.166666666666666,15.333333333333334,21.5,23.0,0.0166666666666666,75.33333333333333,10.0,1019.3333333333334,40.645833333333336,24.83333333333333,12.666666666666666,14.833333333333334,5.833333333333333,13.633333333333333,16.333333333333332,19.041666666666668,1241314.9583333335,11479305676.0,9247.69785374441,0,0,1,0,0,1,1,0,0,1,8
2020-08-02,2020,dimanche,7,21.2,14.2,19.0,14.2,20.2,19.8,0.18,81.6,9.8,1017.4,47.7,22.6,13.0,13.4,5.0,11.86,14.6,17.2,2613464.958333333,22101468438.0,8456.76861575164,0,0,1,0,0,1,0,1,0,1,8
2020-08-03,2020,lundi,1,21.666666666666668,14.333333333333334,18.83333333333333,14.333333333333334,20.166666666666668,21.33333333333333,0.6166666666666667,73.33333333333333,9.979166666666666,1017.5,55.958333333333336,23.33333333333333,10.166666666666666,14.166666666666666,5.0,11.75,14.5,17.583333333333332,1241652.9375,11002642522.0,8861.286587984254,0,1,0,0,0,1,1,0,0,1,8
2020-08-03,2020,lundi,1,20.6,12.6,22.0,13.6,19.6,19.2,2.58,86.8,9.625,1016.4,56.325,20.6,11.8,12.8,4.8,10.42,12.6,16.25,2614220.395833333,21105114092.0,8073.196171844698,0,1,0,0,0,1,0,1,0,1,8
2020-08-04,2020,mardi,2,24.33333333333333,10.833333333333334,9.333333333333334,11.833333333333334,22.0,23.666666666666668,0.0,85.0,10.0,1019.0,14.458333333333334,24.5,9.833333333333334,11.5,5.166666666666667,14.5,10.833333333333334,17.083333333333332,1241729.9791666665,10719139908.0,8632.424188706218,0,1,0,0,0,1,1,0,0,1,8
2020-08-04,2020,mardi,2,21.6,11.6,11.0,12.6,21.0,20.4,0.04,84.2,9.8,1018.0,25.65,23.8,11.0,13.0,5.0,13.9,11.6,16.4,2614235.979166667,20520360069.0,7849.467390293213,0,1,0,0,0,1,0,1,0,1,8
2020-08-05,2020,mercredi,3,28.83333333333333,14.166666666666666,9.833333333333334,15.333333333333334,26.0,28.166666666666668,0.0,60.333333333333336,10.0,1017.0,2.3125,27.83333333333333,9.833333333333334,15.333333333333334,6.166666666666667,14.5,14.166666666666666,20.916666666666668,1241822.9791666667,10745494084.0,8652.99987540159,0,1,0,0,0,1,1,0,0,1,8
2020-08-05,2020,mercredi,3,27.2,13.4,13.8,14.0,24.8,26.2,0.0,72.2,10.0,1017.0,7.475,26.4,10.6,14.0,6.0,14.5,13.4,19.6,2614393.979166667,20578189853.0,7871.112776797037,0,1,0,0,0,1,0,1,0,1,8
2020-08-06,2020,jeudi,4,32.333333333333336,17.166666666666668,11.333333333333334,17.333333333333332,29.166666666666668,31.33333333333333,0.0,61.833333333333336,10.0,1016.6666666666666,0.8958333333333334,31.0,11.166666666666666,17.333333333333332,7.0,14.5,17.333333333333332,23.791666666666668,1241873.9166666665,10866984068.0,8750.472912071657,0,1,0,0,0,1,1,0,0,1,8
2020-08-06,2020,jeudi,4,29.6,16.8,13.4,16.8,27.2,28.4,0.0,63.0,10.0,1018.0,3.85,29.0,13.4,16.8,6.4,14.5,17.0,22.35,2614544.9375,20851994220.0,7975.381842141315,0,1,0,0,0,1,0,1,0,1,8
2020-08-07,2020,vendredi,5,35.0,18.5,14.0,18.666666666666668,31.666666666666668,33.833333333333336,0.0,67.16666666666667,10.0,1017.0,0.0416666666666666,33.666666666666664,13.5,18.666666666666668,7.0,14.5,18.666666666666668,25.70833333333333,1241989.6875,11195997295.0,9014.565424884013,0,1,0,0,0,1,1,0,0,1,8
2020-08-07,2020,vendredi,5,32.2,19.6,12.2,20.0,29.8,31.2,0.0,70.6,10.0,1018.8,0.5,31.8,15.4,20.0,7.0,14.5,19.6,25.15,2614808.6041666665,21513434019.0,8227.536801247556,0,1,0,0,0,1,0,1,0,1,8
2020-08-08,2020,samedi,6,34.5,21.166666666666668,11.833333333333334,21.33333333333333,31.33333333333333,33.666666666666664,0.0833333333333333,64.66666666666667,10.0,1017.3333333333334,10.875,34.833333333333336,16.166666666666668,21.33333333333333,7.166666666666667,14.316666666666668,21.33333333333333,26.916666666666668,1241913.0,11556906976.0,9305.72993116265,0,0,1,0,0,1,1,0,0,1,8
2020-08-08,2020,samedi,6,33.8,22.2,13.6,22.6,31.4,32.2,0.2799999999999999,70.0,10.0,1018.4,15.9,33.8,17.6,22.6,7.2,14.5,22.6,27.2,2614597.0,22257238489.0,8512.684168535343,0,0,1,0,0,1,0,1,0,1,8
2020-08-09,2020,dimanche,7,35.833333333333336,21.83333333333333,7.666666666666667,21.83333333333333,33.166666666666664,34.333333333333336,1.9333333333333331,70.83333333333333,9.770833333333334,1016.0,32.375,36.16666666666666,16.666666666666668,21.83333333333333,7.166666666666667,14.133333333333333,22.0,27.83333333333333,1241822.9583333333,11852167556.0,9544.16849556957,0,0,1,0,0,1,1,0,0,1,8
2020-08-09,2020,dimanche,7,34.2,22.4,12.2,22.4,31.8,32.8,3.64,66.6,9.625,1016.6,45.7,34.8,17.8,22.4,7.2,12.86,22.6,27.4,2614474.9375,22879348244.0,8751.02985912635,0,0,1,0,0,1,0,1,0,1,8
2020-08-10,2020,lundi,1,35.833333333333336,20.83333333333333,7.5,21.166666666666668,32.666666666666664,34.5,1.5833333333333333,75.5,9.854166666666666,1013.5,21.70833333333333,36.0,17.0,21.166666666666668,6.833333333333333,14.5,20.83333333333333,27.291666666666668,1242155.3125,11566577195.0,9311.69965511056,0,1,0,0,0,1,1,0,0,1,8
2020-08-10,2020,lundi,1,33.4,22.0,11.6,22.2,30.6,32.4,6.92,76.0,9.5,1014.0,41.175,34.4,18.2,22.2,6.0,13.68,22.2,26.85,2615104.625,22345242030.0,8544.683763847497,0,1,0,0,0,1,0,1,0,1,8
2020-08-11,2020,mardi,2,34.833333333333336,23.0,9.833333333333334,23.0,31.83333333333333,33.666666666666664,6.433333333333334,70.16666666666667,9.5,1013.1666666666666,43.41666666666666,36.0,17.833333333333332,23.0,6.666666666666667,12.9,23.166666666666668,27.916666666666668,1242172.9375,11492720451.0,9252.10983434422,0,1,0,0,0,1,1,0,0,1,8
2020-08-11,2020,mardi,2,34.8,23.0,11.4,23.0,32.6,33.6,0.5,69.2,9.95,1014.0,22.15,35.4,17.2,23.0,7.6,14.28,23.0,28.05,2615118.6875,22208470457.0,8492.337484778116,0,1,0,0,0,1,0,1,0,1,8
2020-08-12,2020,mercredi,3,31.666666666666668,21.5,11.333333333333334,21.666666666666668,29.666666666666668,29.166666666666668,5.616666666666667,81.33333333333333,9.5,1013.0,66.75,32.5,19.0,21.666666666666668,6.166666666666667,11.1,21.666666666666668,25.541666666666668,1242233.625,11446909122.0,9214.779645012426,0,1,0,0,0,1,1,0,0,1,8
2020-08-12,2020,mercredi,3,34.2,22.6,7.6,23.6,32.0,33.6,5.98,74.2,9.25,1013.0,34.65,35.4,19.2,23.6,6.8,13.84,22.6,27.95,2615084.9375,22145645217.0,8468.422917907614,0,1,0,0,0,1,0,1,0,1,8
2020-08-13,2020,jeudi,4,23.0,18.166666666666668,24.666666666666668,18.33333333333333,21.166666666666668,22.5,14.183333333333332,90.5,9.125,1014.1666666666666,71.97916666666667,25.0,18.166666666666668,18.33333333333333,5.0,10.2,18.5,20.125,1242288.7708333335,11132536425.0,8961.311320178995,0,1,0,0,0,1,1,0,0,1,8
2020-08-13,2020,jeudi,4,26.0,19.4,13.4,19.6,24.6,25.0,11.4,91.8,8.2,1012.6,70.35,27.2,19.4,19.6,5.0,10.080000000000002,19.6,22.2,2615303.4375,21506719843.0,8223.412830275072,0,1,0,0,0,1,0,1,0,1,8
2020-08-14,2020,vendredi,5,23.0,16.0,16.166666666666668,18.0,20.666666666666668,22.83333333333333,3.083333333333333,93.33333333333331,9.895833333333334,1016.0,83.14583333333333,25.0,17.166666666666668,18.0,5.166666666666667,9.65,18.166666666666668,19.916666666666668,1242517.7291666667,11024207108.0,8872.474693293696,0,1,0,0,0,1,1,0,0,1,8
2020-08-14,2020,vendredi,5,23.2,18.6,15.6,18.8,22.4,22.2,5.380000000000001,88.6,9.2,1014.0,81.375,25.2,17.4,18.8,5.2,9.2,18.6,20.5,2615615.0,21262983658.0,8129.248248691035,0,1,0,0,0,1,0,1,0,1,8
2020-08-15,2020,samedi,6,27.666666666666668,16.166666666666668,8.0,16.666666666666668,25.83333333333333,26.5,0.0333333333333333,85.16666666666667,9.833333333333334,1015.8333333333334,28.27083333333333,27.5,15.166666666666666,16.666666666666668,5.833333333333333,14.316666666666668,16.166666666666668,21.291666666666668,1242429.2083333335,11172250435.0,8992.263188972436,1,0,0,0,0,1,1,0,0,1,8
2020-08-15,2020,samedi,6,23.2,17.4,10.2,17.8,21.6,23.0,1.1800000000000002,92.6,8.775,1014.2,74.95,25.0,17.6,17.8,5.4,9.2,17.4,19.95,2615415.9375,21562615068.0,8244.43055455687,1,0,0,0,0,1,0,1,0,1,8
2020-08-16,2020,dimanche,7,26.83333333333333,18.0,21.666666666666668,18.0,25.5,25.166666666666668,1.35,76.66666666666667,9.916666666666666,1012.0,48.833333333333336,27.166666666666668,15.0,18.0,5.666666666666667,11.916666666666666,18.83333333333333,21.875,1242354.8541666665,11240795641.0,9047.97498339553,0,0,1,0,0,1,1,0,0,1,8
2020-08-16,2020,dimanche,7,28.0,17.8,14.0,18.4,26.4,26.6,2.54,89.4,9.525,1013.0,40.65,28.2,17.0,18.4,5.4,13.419999999999998,17.8,22.3,2615284.0,21705110736.0,8299.332208662616,0,0,1,0,0,1,0,1,0,1,8
2020-08-17,2020,lundi,1,23.83333333333333,15.166666666666666,20.0,15.166666666666666,21.83333333333333,22.83333333333333,2.75,91.83333333333331,9.791666666666666,1012.1666666666666,68.16666666666667,25.166666666666668,14.5,15.166666666666666,5.5,9.566666666666666,15.166666666666666,18.75,1242724.0,10942738711.0,8805.445707172308,0,1,0,0,0,1,1,0,0,1,8
2020-08-17,2020,lundi,1,22.2,16.0,19.6,16.0,21.2,20.8,5.16,88.6,9.275,1009.8,54.475,24.6,15.4,15.8,4.2,11.26,16.0,18.5,2616058.0,21115936546.0,8071.662228436831,0,1,0,0,0,1,0,1,0,1,8
2020-08-18,2020,mardi,2,25.5,15.0,16.0,15.333333333333334,23.0,24.5,0.5,90.33333333333331,9.25,1013.3333333333334,42.895833333333336,26.0,14.666666666666666,15.333333333333334,5.666666666666667,12.75,15.166666666666666,19.5,1242764.6666666667,10830600585.0,8714.924776586824,0,1,0,0,0,1,1,0,0,1,8
2020-08-18,2020,mardi,2,23.0,14.8,18.2,14.8,21.4,22.0,0.32,92.0,9.125,1012.0,46.15,25.0,14.0,14.0,4.8,12.48,14.8,18.25,2616165.645833333,20886771524.0,7983.734346969031,0,1,0,0,0,1,0,1,0,1,8
2020-08-19,2020,mercredi,3,23.5,14.0,11.5,15.5,19.83333333333333,22.83333333333333,1.3333333333333333,91.33333333333331,8.9375,1012.3333333333334,46.958333333333336,23.83333333333333,15.5,15.5,5.0,12.283333333333331,15.666666666666666,18.45833333333333,1242982.6666666665,11008010414.0,8856.12543859555,0,1,0,0,0,1,1,0,0,1,8
2020-08-19,2020,mercredi,3,22.0,15.4,19.6,17.0,22.0,19.0,0.44,81.0,9.225,1011.2,48.375,23.0,15.0,17.0,5.6,12.26,16.6,18.65,2616409.0,21252275554.0,8122.688598762656,0,1,0,0,0,1,0,1,0,1,8
2020-08-20,2020,jeudi,4,31.166666666666668,18.666666666666668,15.5,19.33333333333333,28.5,29.666666666666668,0.0999999999999999,78.33333333333333,9.9375,1007.0,25.854166666666668,31.0,16.166666666666668,19.33333333333333,6.833333333333333,13.1,19.0,24.125,1243154.4166666667,11166021454.0,8982.006824172351,0,1,0,0,0,1,1,0,0,1,8
2020-08-20,2020,jeudi,4,28.4,17.0,16.4,18.8,26.2,26.8,0.8400000000000001,86.0,9.7,1007.0,50.075,29.0,17.6,18.8,5.2,13.68,18.6,22.6,2616723.0,21589925669.0,8250.749379663037,0,1,0,0,0,1,0,1,0,1,8
2020-08-21,2020,vendredi,5,25.83333333333333,20.5,20.83333333333333,20.5,23.5,24.83333333333333,0.2333333333333333,72.0,9.854166666666666,1015.8333333333334,49.145833333333336,26.666666666666668,16.166666666666668,20.5,6.0,11.6,22.166666666666668,22.75,1243354.3958333333,11283120104.0,9074.741796716547,0,1,0,0,0,1,1,0,0,1,8
2020-08-21,2020,vendredi,5,25.6,20.8,26.4,21.4,23.8,24.2,1.2,71.2,9.325,1013.0,45.125,26.0,16.0,21.4,6.0,12.46,22.8,23.05,2617102.0,21847325610.0,8347.907574867162,0,1,0,0,0,1,0,1,0,1,8
2020-08-22,2020,samedi,6,24.33333333333333,15.5,23.0,15.5,23.83333333333333,22.83333333333333,0.1,91.33333333333331,9.666666666666666,1020.5,50.04166666666666,25.33333333333333,14.0,15.5,6.0,10.683333333333332,15.666666666666666,19.45833333333333,1243333.0,11247398155.0,9046.16716117082,0,0,1,0,0,1,1,0,0,1,8
2020-08-22,2020,samedi,6,22.0,16.0,27.8,16.0,21.4,20.0,0.5,84.6,9.95,1017.6,55.175,24.2,13.6,16.0,5.0,9.72,16.4,18.45,2617071.875,21780898774.0,8322.621545883221,0,0,1,0,0,1,0,1,0,1,8
2020-08-23,2020,dimanche,7,22.166666666666668,13.0,14.666666666666666,13.0,21.166666666666668,20.83333333333333,0.1,92.5,9.145833333333334,1022.1666666666666,45.5625,23.666666666666668,12.5,12.166666666666666,4.833333333333333,10.316666666666666,14.0,17.25,1243319.9583333335,11394249502.0,9164.374323463731,0,0,1,0,0,1,1,0,0,1,8
